author,year,doi,shape,measure,height,lat,lon,start_date,end_date,duration,number,number_units,n_obs,n_loc,size_min,size_max,size_units,obs_size_min,obs_size_max,mass,mass_units,alpha,c,c_units,shape_factor,density,density_units,ng/particle
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-60.89,109.6,2019-11-14,2019-11-16,2 days,33.74390592874481,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,2.6838933862305895e-05,µg/m3,2.7,0.9050610276775346,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-60.34,129.58,2019-11-12,2019-11-14,2 days,13.374109057124349,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,1.0637382323474801e-05,µg/m3,2.7,0.35871321218926355,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-54.24,144.16,2019-11-10,2019-11-12,2 days,20.164041347664607,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,1.603789950308525e-05,µg/m3,2.7,0.5408291506853566,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-45.85,147.42,2019-11-07,2019-11-10,3 days,61.93241271068415,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,4.925926275947613e-05,µg/m3,2.7,1.6611181056764528,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-44.41,150.09,2020-04-02,2020-04-04,2 days,3.0863328593361925,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,2.4547805361863374e-06,µg/m3,2.7,0.08277997204367096,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-34.27,153.05,2020-04-04,2020-04-06,2 days,12.345331437345722,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,9.819122144746107e-06,µg/m3,2.7,0.3311198881747094,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-24.05,155.57,2020-04-06,2020-04-08,2 days,18.929508203929814,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,1.5055987288610463e-05,µg/m3,2.7,0.5077171618678799,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-13.66,155.27,2020-04-08,2020-04-10,2 days,16.254686392505004,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,1.2928510823915552e-05,µg/m3,2.7,0.43597451943002874,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-4.71,152.56,2020-04-10,2020-04-12,2 days,163.5756415448306,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.0001301033684178857,µg/m3,2.7,4.387338518314893,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695924
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,5.12,146.94,2020-04-12,2020-04-14,2 days,23.044618683045265,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,1.8329028003526e-05,µg/m3,2.7,0.6180904579261219,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,12.79,139.81,2020-04-14,2020-04-16,2 days,6.789932290539941,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,5.400517179610194e-06,µg/m3,2.7,0.18211593849608462,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,18.67,134.05,2020-04-16,2020-04-18,2 days,14.814397724814675,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,1.1782946573695176e-05,µg/m3,2.7,0.39734386580964615,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,24.97,128.18,2020-04-18,2020-04-20,2 days,20.164041347664607,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,1.603789950308525e-05,µg/m3,2.7,0.5408291506853566,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,30.2,123.06,2020-04-20,2020-04-22,2 days,1.6460441916458632,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,1.3092162859659619e-06,µg/m3,2.7,0.044149318423288335,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,18.271666666666672,111.057,2019-10-03,2019-10-06,3 days,22.132841820436383,particle/m3,3,3,0.0871,100.0,µm,10.0,1000.0,1.760382686752192e-05,µg/m3,2.7,0.5936352657492604,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,19.34133333333333,112.51566666666668,2019-10-01,2019-10-07,3 days,27.166498010176934,particle/m3,3,3,0.0871,100.0,µm,10.0,1000.0,2.1607452465794752e-05,µg/m3,2.7,0.7286453044117119,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695924
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,20.551375,114.576625,2019-09-27,2019-10-01,4 days,32.71609580277277,particle/m3,4,4,0.0871,100.0,µm,10.0,1000.0,2.6021443200370603e-05,µg/m3,2.7,0.8774936532652793,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,22.836,113.65,2019-10-08,2019-10-09,1 days,55.75995494610066,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,4.434986708781462e-05,µg/m3,2.7,1.4955637392226488,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,22.018,114.4815,2019-09-26,2019-09-27,1 days,40.760424737428856,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,3.2419671452303706e-05,µg/m3,2.7,1.0932543487801978,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695924
Gaston,2020,https://doi.org/10.1177/0003702820920652,fragment,concentration,,34.15,-119.0333333333333,2019-01-01,2019-03-31,89 days,17796.20360523439,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.014154589352210839,µg/m3,2.7,477.32027103571323,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Guo,2024,https://doi.org/10.1007/s10653-024-02125-w,fragment,concentration,,29.633333333333333,91.16666666666669,2023-02-20,2023-02-23,2 days,20799.3129636177,particle/m3,2,1,0.0871,100.0,µm,10.0,1000.0,0.016543176305396423,µg/m3,2.7,557.86806677299,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Kaushik,2024,https://doi.org/10.1016/j.scitotenv.2023.168705,fragment,concentration,,15.45,73.2,2016-03-01,2020-11-30,118 days,1456.7140632674461,particle/m3,4,1,0.0871,100.0,µm,10.0,1000.0,0.0011586285382280334,µg/m3,2.7,39.071206810414246,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Kyriakoudes,2023,https://doi.org/10.1016/j.chemosphere.2023.140258,fragment,concentration,,50.37510000000001,-4.1384,2021-11-05,2021-12-17,42 days,86.21806661950174,particle/m3,12,1,0.0871,100.0,µm,10.0,1000.0,6.857537454683052e-05,µg/m3,2.7,2.3124949477927554,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Li,2021,https://doi.org/10.1016/j.scitotenv.2021.150767,fragment,concentration,,18.24,109.43,2020-07-31,2020-08-02,2 days,6.0062187167666075,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,4.777173906371159e-06,µg/m3,2.7,0.16109559147455324,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Li,2021,https://doi.org/10.1016/j.scitotenv.2021.150767,fragment,concentration,,17.3125,113.15625,2020-07-25,2020-08-14,16 days,3.2176171696963967,particle/m3,2,2,0.0871,100.0,µm,10.0,1000.0,2.559200306984549e-06,µg/m3,2.7,0.08630120971851066,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Liu,2019,https://doi.org/10.1016/j.envint.2019.105127,fragment,concentration,,31.0,121.4,2019-05-01,2019-06-30,60 days,108.68395773196654,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,8.644409925814427e-05,µg/m3,2.7,2.915063083825232,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,12.5,142.0,2018-12-08,2018-12-22,14 days,1.7280041072611951,particle/m3,2,1,0.0871,100.0,µm,10.0,1000.0,1.374404849471476e-06,µg/m3,2.7,0.04634760351843457,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,21.0,130.0,2018-12-01,2018-12-29,14 days,1.036175939369926,particle/m3,2,1,0.0871,100.0,µm,10.0,1000.0,8.241445896982615e-07,µg/m3,2.7,0.027791757792390334,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,28.0,122.5,2018-11-24,2019-01-03,12 days,41.768638938116595,particle/m3,2,1,0.0871,100.0,µm,10.0,1000.0,3.322157607793999e-05,µg/m3,2.7,1.1202961317474807,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Liu,2025,https://doi.org/10.1016/j.jes.2023.09.027,fragment,concentration,,33.99,119.84,2022-01-22,2022-02-06,2 days,68801.39429523653,particle/m3,2,1,0.0871,100.0,µm,10.0,1000.0,0.054722653477743695,µg/m3,2.7,1845.3542621291415,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Long,2024,https://doi.org/10.1029/2024jd041546,fragment,concentration,,42.13333333333333,114.8,2023-04-19,2023-05-08,20 days,0.11627490297793182,particle/m3,20,1,0.0871,100.0,µm,10.0,1000.0,9.248171914242971e-08,µg/m3,2.7,0.003118663364120726,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,fragment,concentration,,29.775,121.725,2023-04-20,2024-12-23,94 days,88.46680781181858,particle/m3,94,2,0.0871,100.0,µm,10.0,1000.0,7.0363958721451e-05,µg/m3,2.7,2.372809483365395,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Rao,2024,https://doi.org/10.1016/j.jhazmat.2023.132860,fragment,concentration,,32.12,118.96,2020-08-01,2021-08-01,348 days,2094.7158066434167,particle/m3,12,1,0.0871,100.0,µm,10.0,1000.0,0.0016660768054992219,µg/m3,2.7,56.18334891806603,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Sharaf,2024,https://doi.org/10.1016/j.scitotenv.2023.168398,fragment,concentration,,33.645572,72.990345,2022-12-07,2022-12-23,9 days,910.5724178011596,particle/m3,9,1,0.0871,100.0,µm,10.0,1000.0,0.0007242431551881213,µg/m3,2.7,24.422887201327327,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Shruti,2022,https://doi.org/10.1016/j.scitotenv.2022.157601,fragment,concentration,,19.424,-99.139,2020-01-01,2020-09-30,177 days,135.6017929369183,particle/m3,6,1,0.0871,100.0,µm,10.0,1000.0,0.00010785377246869967,µg/m3,2.7,3.637038887245638,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,25.95,-70.900002,2016-06-23,2016-06-24,1 days,63.55787001869425,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,5.055210482932443e-05,µg/m3,2.7,1.704715253698976,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,25.8499995,-67.650002,2016-06-22,2016-06-23,1 days,222.45254506542992,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.0001769323669026355,µg/m3,2.7,5.966503387946417,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,26.5,-50.3999995,2016-06-15,2016-06-16,1 days,95.3368050280414,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,7.582815724398665e-05,µg/m3,2.7,2.557072880548464,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,32.2,-38.450001,2016-06-10,2016-06-11,1 days,222.45254506542992,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.0001769323669026355,µg/m3,2.7,5.966503387946417,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,36.3999995,-30.350000500000004,2016-06-07,2016-06-08,1 days,190.6736100560828,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.0001516563144879733,µg/m3,2.7,5.114145761096928,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,39.3500005,-19.75,2016-06-02,2016-06-03,1 days,222.45254506542992,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.0001769323669026355,µg/m3,2.7,5.966503387946417,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,43.8500005,-12.45,2016-05-31,2016-06-01,1 days,254.231480074777,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.0002022084193172977,µg/m3,2.7,6.818861014795904,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,46.0500015,-8.0,2016-05-29,2016-05-30,1 days,222.45254506542992,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.0001769323669026355,µg/m3,2.7,5.966503387946417,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,-4.19,88.21,2019-03-20,2019-04-25,36 days,2.796546280822547,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,2.224292612490275e-06,µg/m3,2.7,0.07500747116275494,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,0.19,87.46,2019-03-20,2019-04-25,36 days,6.292229131850733,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,5.00465837810312e-06,µg/m3,2.7,0.16876681011619865,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,2.73,87.28,2019-03-20,2019-04-25,36 days,4.194819421233822,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,3.336438918735412e-06,µg/m3,2.7,0.11251120674413242,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695924
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,1.85,108.35,2019-03-20,2019-04-25,36 days,2.796546280822547,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,2.224292612490275e-06,µg/m3,2.7,0.07500747116275494,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,14.33,112.48,2019-03-20,2019-04-25,36 days,8.040070557364825,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,6.394841260909541e-06,µg/m3,2.7,0.2156464795929205,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,22.39,113.63,2019-03-20,2019-04-25,72 days,18.701903253000786,particle/m3,2,2,0.0871,100.0,µm,10.0,1000.0,1.4874956846028714e-05,µg/m3,2.7,0.5016124634009237,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,22.02,114.48,2019-03-20,2019-04-25,36 days,6.641797416953549,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,5.282694954664403e-06,µg/m3,2.7,0.17814274401154298,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,18.25,110.75,2020-05-31,2020-07-10,80 days,1.7977318338439567,particle/m3,2,2,0.0871,100.0,µm,10.0,1000.0,1.4298642810522617e-06,µg/m3,2.7,0.04821780337057598,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,19.33333333333333,110.66666666666669,2020-05-31,2020-07-10,120 days,0.02927521195885906,particle/m3,3,2,0.0871,100.0,µm,10.0,1000.0,2.3284662991532693e-08,µg/m3,2.7,0.0007852041040214046,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,20.0,112.16666666666669,2020-05-31,2020-07-10,120 days,1.4292183592478431,particle/m3,3,3,0.0871,100.0,µm,10.0,1000.0,1.1367592447550738e-06,µg/m3,2.7,0.03833373171819321,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,21.416666666666668,112.53333333333332,2020-05-31,2020-07-10,240 days,0.957821351338121,particle/m3,6,6,0.0871,100.0,µm,10.0,1000.0,7.618236002302807e-07,µg/m3,2.7,0.02569017286866917,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,21.666666666666668,115.11666666666666,2020-05-31,2020-07-10,240 days,4.07479822427609,particle/m3,6,6,0.0871,100.0,µm,10.0,1000.0,3.240977504931526e-06,µg/m3,2.7,0.10929206228317306,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Xu,2024,https://doi.org/10.1021/acs.estlett.3c00729,fragment,concentration,1545.0,36.27,117.1,2021-06-26,2021-07-28,16 days,693.9740687829851,particle/m3,16,1,0.0871,100.0,µm,10.0,1000.0,0.0005519670477256655,µg/m3,2.7,18.613401933984466,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Yuan,2023,https://doi.org/10.1016/j.scitotenv.2023.165190,fragment,concentration,,23.108889,113.318889,2021-09-09,2021-09-27,18 days,158.89467504673567,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.0001263802620733111,µg/m3,2.7,4.261788134247441,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,30.266666666666666,120.15,2019-08-01,2019-09-30,60 days,781761.8012299393,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.6217908894006905,µg/m3,2.7,20967.997620497405,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,32.01666666666667,118.78333333333332,2019-08-01,2019-09-30,60 days,562487.1496654443,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.44738612773952124,µg/m3,2.7,15086.729995235939,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,31.23333333333333,121.43333333333328,2019-08-01,2019-09-30,60 days,848497.5647495685,particle/m3,1,1,0.0871,100.0,µm,10.0,1000.0,0.6748705994714811,µg/m3,2.7,22757.94863688133,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695924
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,39.99166666666667,116.76666666666668,2019-08-01,2019-09-30,120 days,1139274.8200850945,particle/m3,2,2,0.0871,100.0,µm,10.0,1000.0,0.9061464790656404,µg/m3,2.7,30557.020922554144,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Allen,2019,https://doi.org/10.1038/s41561-019-0335-5,fragment,deposition,1425.0,42.8,1.416666666666667,2017-11-16,2018-04-09,140 days,280745.53741074237,particle/m2/d,5,1,0.0871,100.0,µm,10.0,1000.0,0.0002552741024232521,t/km2/yr,2.5,10825.364220657795,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.0024894515107872156
Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,fragment,deposition,,-23.55,-46.66666666666666,2019-10-15,2020-12-15,304 days,21784.28597523908,particle/m2/d,20,1,0.0871,100.0,µm,10.0,1000.0,1.98078448567632e-05,t/km2/yr,2.5,839.9878129635661,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.002489451510787215
Ankit,2024,https://doi.org/10.1016/j.envpol.2024.124629,fragment,deposition,,30.663486666666664,76.72797033333333,2021-10-20,2022-02-23,378 days,83334.60640957128,particle/m2/d,54,3,0.0871,100.0,µm,10.0,1000.0,7.57738379323721e-05,t/km2/yr,2.5,3213.327894323473,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.0024894515107872156
Aves,2024,https://doi.org/10.1016/j.atmosenv.2024.120437,fragment,deposition,1031.0,-43.9853,170.4641,2020-07-06,2020-07-13,7 days,53289.92867472747,particle/m2/d,7,1,0.0871,100.0,µm,10.0,1000.0,4.845504878226306e-05,t/km2/yr,2.5,2054.8247801809116,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.002489451510787216
