author,year,doi,shape,measure,height,lat,lon,start_date,end_date,duration,number,number_units,n_obs,n_loc,size_min,size_max,size_units,obs_size_min,obs_size_max,mass,mass_units,alpha,c,c_units,shape_factor,density,density_units,ng/particle
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,18.271666666666672,111.057,2019-10-03,2019-10-06,3 days,71.97428283919898,particle/m3,3,3,0.0871,100.0,µm,20.0,1000.0,5.724627792014517e-05,µg/m3,2.7,1.9304557845305155,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,19.34133333333333,112.51566666666668,2019-10-01,2019-10-07,3 days,88.3433418716973,particle/m3,3,3,0.0871,100.0,µm,20.0,1000.0,7.026575745784625e-05,µg/m3,2.7,2.3694979458425816,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,20.551375,114.576625,2019-09-27,2019-10-01,4 days,106.39020293041933,particle/m3,4,4,0.0871,100.0,µm,20.0,1000.0,8.461971255125061e-05,µg/m3,2.7,2.8535412172602777,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,22.836,113.65,2019-10-08,2019-10-09,1 days,181.32704335716946,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.0001442223237104541,µg/m3,2.7,4.863457139582929,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,22.018,114.4815,2019-09-26,2019-09-27,1 days,132.54973593082613,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.00010542625396199601,µg/m3,2.7,3.555178243836508,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Gaston,2020,https://doi.org/10.1177/0003702820920652,fragment,concentration,,34.15,-119.0333333333333,2019-01-01,2019-03-31,89 days,57871.87213186609,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.046029625376351725,µg/m3,2.7,1552.2084543470605,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Guo,2024,https://doi.org/10.1007/s10653-024-02125-w,fragment,concentration,,29.633333333333333,91.16666666666669,2023-02-20,2023-02-23,2 days,67637.75055411851,particle/m3,2,1,0.0871,100.0,µm,20.0,1000.0,0.053797124658611084,µg/m3,2.7,1814.1436310181275,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Kaushik,2024,https://doi.org/10.1016/j.scitotenv.2023.168705,fragment,concentration,,15.45,73.2,2016-03-01,2020-11-30,118 days,4737.121010309681,particle/m3,4,1,0.0871,100.0,µm,20.0,1000.0,0.003767770031184724,µg/m3,2.7,127.05653041106616,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Kyriakoudes,2023,https://doi.org/10.1016/j.chemosphere.2023.140258,fragment,concentration,,50.37510000000001,-4.1384,2021-11-05,2021-12-17,42 days,280.3744572462032,particle/m3,12,1,0.0871,100.0,µm,20.0,1000.0,0.00022300179269705154,µg/m3,2.7,7.520053989766997,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Li,2021,https://doi.org/10.1016/j.scitotenv.2021.150767,fragment,concentration,,18.24,109.43,2020-07-31,2020-08-02,2 days,19.5317568445048,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,1.5534998564518705e-05,µg/m3,2.7,0.5238703533421329,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Li,2021,https://doi.org/10.1016/j.scitotenv.2021.150767,fragment,concentration,,17.3125,113.15625,2020-07-25,2020-08-14,16 days,10.463441166699004,particle/m3,2,2,0.0871,100.0,µm,20.0,1000.0,8.322320659563593e-06,µg/m3,2.7,0.28064483214757124,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Liu,2019,https://doi.org/10.1016/j.envint.2019.105127,fragment,concentration,,31.0,121.4,2019-05-01,2019-06-30,60 days,353.43179051960874,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.0002811094978341464,µg/m3,2.7,9.479558774762351,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,12.5,142.0,2018-12-08,2018-12-22,14 days,5.619335165919629,particle/m3,2,1,0.0871,100.0,µm,20.0,1000.0,4.46945783889745e-06,µg/m3,2.7,0.15071880744544588,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,21.0,130.0,2018-12-01,2018-12-29,14 days,3.3695636889485225,particle/m3,2,1,0.0871,100.0,µm,20.0,1000.0,2.6800542054462997e-06,µg/m3,2.7,0.09037663812791734,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,28.0,122.5,2018-11-24,2019-01-03,12 days,135.82837021699325,particle/m3,2,1,0.0871,100.0,µm,20.0,1000.0,0.00010803398553139236,µg/m3,2.7,3.6431160220736585,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Liu,2025,https://doi.org/10.1016/j.jes.2023.09.027,fragment,concentration,,33.99,119.84,2022-01-22,2022-02-06,2 days,223736.7913669466,particle/m3,2,1,0.0871,100.0,µm,20.0,1000.0,0.1779538195353598,µg/m3,2.7,6000.94875653819,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Long,2024,https://doi.org/10.1029/2024jd041546,fragment,concentration,,42.13333333333333,114.8,2023-04-19,2023-05-08,20 days,0.3781169549726209,particle/m3,20,1,0.0871,100.0,µm,20.0,1000.0,3.0074336883691516e-07,µg/m3,2.7,0.010141651075381303,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,fragment,concentration,,29.775,121.725,2023-04-20,2024-12-23,94 days,287.6871889740613,particle/m3,94,2,0.0871,100.0,µm,20.0,1000.0,0.00022881812953758253,µg/m3,2.7,7.716192175628504,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Rao,2024,https://doi.org/10.1016/j.jhazmat.2023.132860,fragment,concentration,,32.12,118.96,2020-08-01,2021-08-01,348 days,6811.853134733222,particle/m3,12,1,0.0871,100.0,µm,20.0,1000.0,0.005417952389652319,µg/m3,2.7,182.70388767467185,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Sharaf,2024,https://doi.org/10.1016/j.scitotenv.2023.168398,fragment,concentration,,33.645572,72.990345,2022-12-07,2022-12-23,9 days,2961.1107907471483,particle/m3,9,1,0.0871,100.0,µm,20.0,1000.0,0.00235518249842333,µg/m3,2.7,79.42133258075793,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Shruti,2022,https://doi.org/10.1016/j.scitotenv.2022.157601,fragment,concentration,,19.424,-99.139,2020-01-01,2020-09-30,177 days,440.9665002590173,particle/m3,6,1,0.0871,100.0,µm,20.0,1000.0,0.0003507320925128153,µg/m3,2.7,11.82736802131186,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,25.95,-70.900002,2016-06-23,2016-06-24,1 days,206.68525761380747,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.00016439151920125619,µg/m3,2.7,5.543601622668074,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,25.8499995,-67.650002,2016-06-22,2016-06-23,1 days,723.3984016483263,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.0005753703172043966,µg/m3,2.7,19.40260567933826,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,26.5,-50.3999995,2016-06-15,2016-06-16,1 days,310.02788642071124,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.00024658727880188424,µg/m3,2.7,8.315402434002111,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,32.2,-38.450001,2016-06-10,2016-06-11,1 days,723.3984016483263,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.0005753703172043966,µg/m3,2.7,19.40260567933826,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,36.3999995,-30.350000500000004,2016-06-07,2016-06-08,1 days,620.0557728414225,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.0004931745576037685,µg/m3,2.7,16.630804868004223,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,39.3500005,-19.75,2016-06-02,2016-06-03,1 days,723.3984016483263,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.0005753703172043966,µg/m3,2.7,19.40260567933826,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,43.8500005,-12.45,2016-05-31,2016-06-01,1 days,826.7410304552299,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.0006575660768050247,µg/m3,2.7,22.174406490672297,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,46.0500015,-8.0,2016-05-29,2016-05-30,1 days,723.3984016483263,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.0005753703172043966,µg/m3,2.7,19.40260567933826,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,-4.19,88.21,2019-03-20,2019-04-25,36 days,9.09415133500753,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,7.233226844855272e-06,µg/m3,2.7,0.24391847139739528,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,0.19,87.46,2019-03-20,2019-04-25,36 days,20.461840503766943,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,1.6274760400924366e-05,µg/m3,2.7,0.5488165606441394,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,2.73,87.28,2019-03-20,2019-04-25,36 days,13.641227002511293,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,1.0849840267282907e-05,µg/m3,2.7,0.3658777070960929,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,1.85,108.35,2019-03-20,2019-04-25,36 days,9.09415133500753,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,7.233226844855272e-06,µg/m3,2.7,0.24391847139739528,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,14.33,112.48,2019-03-20,2019-04-25,36 days,26.14568508814665,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,2.079552717895891e-05,µg/m3,2.7,0.7012656052675115,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,22.39,113.63,2019-03-20,2019-04-25,72 days,60.81713705286285,particle/m3,2,2,0.0871,100.0,µm,20.0,1000.0,4.837220452496963e-05,µg/m3,2.7,1.6312047774700809,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,22.02,114.48,2019-03-20,2019-04-25,36 days,21.59860942064288,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,1.7178913756531273e-05,µg/m3,2.7,0.5793063695688138,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695928
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,18.25,110.75,2020-05-31,2020-07-10,80 days,5.846084317949808,particle/m3,2,2,0.0871,100.0,µm,20.0,1000.0,4.649807603608234e-06,µg/m3,2.7,0.15680055213128039,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,19.33333333333333,110.66666666666669,2020-05-31,2020-07-10,120 days,0.09520071587729255,particle/m3,3,2,0.0871,100.0,µm,20.0,1000.0,7.57199158411082e-08,µg/m3,2.7,0.002553422770010206,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,20.0,112.16666666666669,2020-05-31,2020-07-10,120 days,4.647707116060345,particle/m3,3,3,0.0871,100.0,µm,20.0,1000.0,3.6966527871052553e-06,µg/m3,2.7,0.12465831868095881,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,21.416666666666668,112.53333333333332,2020-05-31,2020-07-10,240 days,3.114760653418634,particle/m3,6,6,0.0871,100.0,µm,20.0,1000.0,2.4773911873314958e-06,µg/m3,2.7,0.08354244715787944,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,21.666666666666668,115.11666666666666,2020-05-31,2020-07-10,240 days,13.250927390440753,particle/m3,6,6,0.0871,100.0,µm,20.0,1000.0,1.0539407162799838e-05,µg/m3,2.7,0.355409299296811,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Xu,2024,https://doi.org/10.1021/acs.estlett.3c00729,fragment,concentration,1545.0,36.27,117.1,2021-06-26,2021-07-28,16 days,2256.7497800276374,particle/m3,16,1,0.0871,100.0,µm,20.0,1000.0,0.001794953975329202,µg/m3,2.7,60.52933763613178,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Yuan,2023,https://doi.org/10.1016/j.scitotenv.2023.165190,fragment,concentration,,23.108889,113.318889,2021-09-09,2021-09-27,18 days,516.7131440345188,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,0.00041097879800314045,µg/m3,2.7,13.859004056670187,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,30.266666666666666,120.15,2019-08-01,2019-09-30,60 days,2542228.668649832,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,2.0220156861754512,µg/m3,2.7,68186.29995881731,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695928
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,32.01666666666667,118.78333333333332,2019-08-01,2019-09-30,60 days,1829164.529882196,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,1.454864944931117,µg/m3,2.7,49060.874360612455,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,31.23333333333333,121.43333333333328,2019-08-01,2019-09-30,60 days,2759248.1891443296,particle/m3,1,1,0.0871,100.0,µm,20.0,1000.0,2.19462678133677,µg/m3,2.7,74007.08166261879,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,39.99166666666667,116.76666666666668,2019-08-01,2019-09-30,120 days,3704833.242727499,particle/m3,2,2,0.0871,100.0,µm,20.0,1000.0,2.946717981682517,µg/m3,2.7,99369.05908632523,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Allen,2019,https://doi.org/10.1038/s41561-019-0335-5,fragment,deposition,1425.0,42.8,1.416666666666667,2017-11-16,2018-04-09,140 days,795524.3074002721,particle/m2/d,5,1,0.0871,100.0,µm,20.0,1000.0,0.000723348108755061,t/km2/yr,2.5,30674.89675319397,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.002489451510787215
Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,fragment,deposition,,-23.55,-46.66666666666666,2019-10-15,2020-12-15,304 days,61728.24391971409,particle/m2/d,20,1,0.0871,100.0,µm,20.0,1000.0,5.6127773948244556e-05,t/km2/yr,2.5,2380.2006945344983,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.002489451510787215
Ankit,2024,https://doi.org/10.1016/j.envpol.2024.124629,fragment,deposition,,30.663486666666664,76.72797033333333,2021-10-20,2022-02-23,378 days,236138.05461654247,particle/m2/d,54,3,0.0871,100.0,µm,20.0,1000.0,0.00021471375999832445,t/km2/yr,2.5,9105.328872393475,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.002489451510787215
Aves,2024,https://doi.org/10.1016/j.atmosenv.2024.120437,fragment,deposition,1031.0,-43.9853,170.4641,2020-07-06,2020-07-13,7 days,151003.05419405154,particle/m2/d,7,1,0.0871,100.0,µm,20.0,1000.0,0.0001373028739052051,t/km2/yr,2.5,5822.578962994364,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.0024894515107872156
