author,year,doi,shape,measure,height,lat,lon,start_date,end_date,duration,number,number_units,n_obs,n_loc,size_min,size_max,size_units,obs_size_min,obs_size_max,mass,mass_units,alpha,c,c_units,shape_factor,density,density_units,ng/particle
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-64.74,146.33,2020-03-18,2020-03-20,2 days,12.769175574771717,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,1.0156235601508445e-05,µg/m3,2.7,0.3424880093223888,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-61.65,89.95,2019-11-16,2019-11-18,2 days,341.57544662525436,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.00027167930234043913,µg/m3,2.7,9.161554249376875,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-60.89,109.6,2019-11-14,2019-11-16,2 days,523.536198565813,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.00041640565966198363,µg/m3,2.7,14.042008382222571,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-60.34,129.58,2019-11-12,2019-11-14,2 days,207.49910309010698,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0001650388285245652,µg/m3,2.7,5.565430151490604,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-54.24,144.16,2019-11-10,2019-11-12,2 days,312.8448015820106,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.00024882777223703926,µg/m3,2.7,8.390956228401302,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-45.85,147.42,2019-11-07,2019-11-10,3 days,960.8804620018898,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0007642567290137636,µg/m3,2.7,25.772222701518288,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-44.41,150.09,2020-04-02,2020-04-04,2 days,47.88440840540627,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,3.808588350566648e-05,µg/m3,2.7,1.2843300349592888,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-34.27,153.05,2020-04-04,2020-04-06,2 days,191.53763362163986,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.00015234353402267766,µg/m3,2.7,5.137320139837551,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-24.05,155.57,2020-04-06,2020-04-08,2 days,293.6910382198432,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.00023359341883476877,µg/m3,2.7,7.877224214417456,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-13.66,155.27,2020-04-08,2020-04-10,2 days,252.19121760182276,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0002005856531298565,µg/m3,2.7,6.764138184119361,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-4.71,152.56,2020-04-10,2020-04-12,2 days,2537.8736454867244,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0020185518258004766,µg/m3,2.7,68.06949185284746,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,5.12,146.94,2020-04-12,2020-04-14,2 days,357.53691609372646,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.00028437459684233066,µg/m3,2.7,9.589664261030062,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,12.79,139.81,2020-04-14,2020-04-16,2 days,105.3456984918987,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,8.378894371247015e-05,µg/m3,2.7,2.8255260769105672,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,18.67,134.05,2020-04-16,2020-04-18,2 days,229.84516034596487,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.00018281224082721085,µg/m3,2.7,6.164784167804982,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,24.97,128.18,2020-04-18,2020-04-20,2 days,312.8448015820106,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.00024882777223703926,µg/m3,2.7,8.390956228401302,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,30.2,123.06,2020-04-20,2020-04-22,2 days,25.538351149548365,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,2.031247120302081e-05,µg/m3,2.7,0.6849760186449099,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,18.271666666666672,111.057,2019-10-03,2019-10-06,3 days,343.39071163243773,particle/m3,3,3,0.0871,100.0,µm,50.0,1000.0,0.0002731231120041228,µg/m3,2.7,9.21024231816114,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,19.34133333333333,112.51566666666668,2019-10-01,2019-10-07,3 days,421.48781254389905,particle/m3,3,3,0.0871,100.0,µm,50.0,1000.0,0.00033523930360999796,µg/m3,2.7,11.304921059822524,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,20.551375,114.576625,2019-09-27,2019-10-01,4 days,507.5897397493643,particle/m3,4,4,0.0871,100.0,µm,50.0,1000.0,0.00040372230420169966,µg/m3,2.7,13.614300978263204,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,22.836,113.65,2019-10-08,2019-10-09,1 days,865.1148715956734,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0006880875281920042,µg/m3,2.7,23.20364916850109,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,22.018,114.4815,2019-09-26,2019-09-27,1 days,632.3973835163905,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0005029907203609564,µg/m3,2.7,16.96182495987709,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Gaston,2020,https://doi.org/10.1177/0003702820920652,fragment,concentration,,34.15,-119.0333333333333,2019-01-01,2019-03-31,89 days,276107.8342282529,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.21960824325923695,µg/m3,2.7,7405.616905290381,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Guo,2024,https://doi.org/10.1007/s10653-024-02125-w,fragment,concentration,,29.633333333333333,91.16666666666669,2023-02-20,2023-02-23,2 days,322701.0312542705,particle/m3,2,1,0.0871,100.0,µm,50.0,1000.0,0.25666713430923316,µg/m3,2.7,8655.314758058134,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Kaushik,2024,https://doi.org/10.1016/j.scitotenv.2023.168705,fragment,concentration,,15.45,73.2,2016-03-01,2020-11-30,118 days,22600.897023919795,particle/m3,4,1,0.0871,100.0,µm,50.0,1000.0,0.017976104536761694,µg/m3,2.7,606.1891925047772,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Kyriakoudes,2023,https://doi.org/10.1016/j.chemosphere.2023.140258,fragment,concentration,,50.37510000000001,-4.1384,2021-11-05,2021-12-17,42 days,1337.672021163882,particle/m3,12,1,0.0871,100.0,µm,50.0,1000.0,0.0010639459160799625,µg/m3,2.7,35.878324718145684,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Li,2021,https://doi.org/10.1016/j.scitotenv.2021.150767,fragment,concentration,,18.24,109.43,2020-07-31,2020-08-02,2 days,93.18639405203534,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,7.411778209999247e-05,µg/m3,2.7,2.4993957055355036,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Li,2021,https://doi.org/10.1016/j.scitotenv.2021.150767,fragment,concentration,,17.3125,113.15625,2020-07-25,2020-08-14,16 days,49.92128252787608,particle/m3,2,2,0.0871,100.0,µm,50.0,1000.0,3.970595469642454e-05,µg/m3,2.7,1.3389619851083057,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Liu,2019,https://doi.org/10.1016/j.envint.2019.105127,fragment,concentration,,31.0,121.4,2019-05-01,2019-06-30,60 days,1686.2299876082488,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0013411789141903323,µg/m3,2.7,45.22716038588028,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,12.5,142.0,2018-12-08,2018-12-22,14 days,26.80995802121978,particle/m3,2,1,0.0871,100.0,µm,50.0,1000.0,2.132387079617136e-05,µg/m3,2.7,0.7190823791980421,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,21.0,130.0,2018-12-01,2018-12-29,14 days,16.076254286880957,particle/m3,2,1,0.0871,100.0,µm,50.0,1000.0,1.278659105055356e-05,µg/m3,2.7,0.43118870876460724,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,28.0,122.5,2018-11-24,2019-01-03,12 days,648.03981184353,particle/m3,2,1,0.0871,100.0,µm,50.0,1000.0,0.0005154322586998932,µg/m3,2.7,17.381377820385545,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Liu,2025,https://doi.org/10.1016/j.jes.2023.09.027,fragment,concentration,,33.99,119.84,2022-01-22,2022-02-06,2 days,1067452.6091145847,particle/m3,2,1,0.0871,100.0,µm,50.0,1000.0,0.8490211547433,µg/m3,2.7,28630.643928488706,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Long,2024,https://doi.org/10.1029/2024jd041546,fragment,concentration,,42.13333333333333,114.8,2023-04-19,2023-05-08,20 days,1.8040033901890244,particle/m3,20,1,0.0871,100.0,µm,50.0,1000.0,1.4348524968893506e-06,µg/m3,2.7,0.04838601570624307,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695928
Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,fragment,concentration,,29.775,121.725,2023-04-20,2024-12-23,94 days,1372.5612073141142,particle/m3,94,2,0.0871,100.0,µm,50.0,1000.0,0.0010916957729451718,µg/m3,2.7,36.81410384041568,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695924
Rao,2024,https://doi.org/10.1016/j.jhazmat.2023.132860,fragment,concentration,,32.12,118.96,2020-08-01,2021-08-01,348 days,32499.484582536836,particle/m3,12,1,0.0871,100.0,µm,50.0,1000.0,0.02584915685551112,µg/m3,2.7,871.683822773006,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Sharaf,2024,https://doi.org/10.1016/j.scitotenv.2023.168398,fragment,concentration,,33.645572,72.990345,2022-12-07,2022-12-23,9 days,14127.517518012271,particle/m3,9,1,0.0871,100.0,µm,50.0,1000.0,0.011236621780097622,µg/m3,2.7,378.9207316540245,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Shruti,2022,https://doi.org/10.1016/j.scitotenv.2022.157601,fragment,concentration,,19.424,-99.139,2020-01-01,2020-09-30,177 days,2103.859800427776,particle/m3,6,1,0.0871,100.0,µm,50.0,1000.0,0.0016733496755971288,µg/m3,2.7,56.42860423702718,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,25.95,-70.900002,2016-06-23,2016-06-24,1 days,986.099407958046,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0007843151544972748,µg/m3,2.7,26.448631804608507,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,25.8499995,-67.650002,2016-06-22,2016-06-23,1 days,3451.3479278531613,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0027451030407404623,µg/m3,2.7,92.57021131612979,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,26.5,-50.3999995,2016-06-15,2016-06-16,1 days,1479.149111937069,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0011764727317459124,µg/m3,2.7,39.67294770691276,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,32.2,-38.450001,2016-06-10,2016-06-11,1 days,3451.3479278531613,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0027451030407404623,µg/m3,2.7,92.57021131612979,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,36.3999995,-30.350000500000004,2016-06-07,2016-06-08,1 days,2958.298223874138,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0023529454634918247,µg/m3,2.7,79.34589541382552,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,39.3500005,-19.75,2016-06-02,2016-06-03,1 days,3451.3479278531613,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0027451030407404623,µg/m3,2.7,92.57021131612979,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,43.8500005,-12.45,2016-05-31,2016-06-01,1 days,3944.397631832184,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0031372606179890994,µg/m3,2.7,105.79452721843403,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,46.0500015,-8.0,2016-05-29,2016-05-30,1 days,3451.3479278531613,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0027451030407404623,µg/m3,2.7,92.57021131612979,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,-4.19,88.21,2019-03-20,2019-04-25,36 days,43.38837395015402,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,3.450986679788009e-05,µg/m3,2.7,1.1637397994027743,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,0.19,87.46,2019-03-20,2019-04-25,36 days,97.62384138784657,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,7.764720029523021e-05,µg/m3,2.7,2.6184145486562422,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,2.73,87.28,2019-03-20,2019-04-25,36 days,65.08256092523104,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,5.176480019682014e-05,µg/m3,2.7,1.7456096991041614,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,1.85,108.35,2019-03-20,2019-04-25,36 days,43.38837395015402,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,3.450986679788009e-05,µg/m3,2.7,1.1637397994027743,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,14.33,112.48,2019-03-20,2019-04-25,36 days,124.74157510669284,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,9.921586704390529e-05,µg/m3,2.7,3.3457519232829767,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,22.39,113.63,2019-03-20,2019-04-25,72 days,290.15975079165503,particle/m3,2,2,0.0871,100.0,µm,50.0,1000.0,0.0002307847342108231,µg/m3,2.7,7.782509908506053,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,22.02,114.48,2019-03-20,2019-04-25,36 days,103.04738813161579,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,8.196093364496522e-05,µg/m3,2.7,2.763882023581589,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,18.25,110.75,2020-05-31,2020-07-10,80 days,27.891782661996725,particle/m3,2,2,0.0871,100.0,µm,50.0,1000.0,2.218432305222426e-05,µg/m3,2.7,0.7480985020860093,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,19.33333333333333,110.66666666666669,2020-05-31,2020-07-10,120 days,0.45420447809195325,particle/m3,3,2,0.0871,100.0,µm,50.0,1000.0,3.612611999694058e-07,µg/m3,2.7,0.012182429994491532,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,20.0,112.16666666666669,2020-05-31,2020-07-10,120 days,22.174301585036375,particle/m3,3,3,0.0871,100.0,µm,50.0,1000.0,1.763680277382025e-05,µg/m3,2.7,0.5947472774184304,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,21.416666666666668,112.53333333333332,2020-05-31,2020-07-10,240 days,14.860584019041056,particle/m3,6,6,0.0871,100.0,µm,50.0,1000.0,1.1819681825942036e-05,µg/m3,2.7,0.39858264993278275,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,21.666666666666668,115.11666666666666,2020-05-31,2020-07-10,240 days,63.22043383966911,particle/m3,6,6,0.0871,100.0,µm,50.0,1000.0,5.02837177815793e-05,µg/m3,2.7,1.6956647206750581,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Xu,2024,https://doi.org/10.1021/acs.estlett.3c00729,fragment,concentration,1545.0,36.27,117.1,2021-06-26,2021-07-28,16 days,10766.997354754916,particle/m3,16,1,0.0871,100.0,µm,50.0,1000.0,0.008563760535312721,µg/m3,2.7,288.78665414351644,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695928
Yuan,2023,https://doi.org/10.1016/j.scitotenv.2023.165190,fragment,concentration,,23.108889,113.318889,2021-09-09,2021-09-27,18 days,2465.2485198951154,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,0.0019607878862431876,µg/m3,2.7,66.12157951152128,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,30.266666666666666,120.15,2019-08-01,2019-09-30,60 days,12129022.717883967,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,9.64707640031648,µg/m3,2.7,325318.17119668465,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,32.01666666666667,118.78333333333332,2019-08-01,2019-09-30,60 days,8726979.760428706,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,6.9411891173008815,µg/m3,2.7,234070.39147078528,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,31.23333333333333,121.43333333333328,2019-08-01,2019-09-30,60 days,13164427.096239911,particle/m3,1,1,0.0871,100.0,µm,50.0,1000.0,10.47060731253862,µg/m3,2.7,353089.23459152353,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695928
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,39.99166666666667,116.76666666666668,2019-08-01,2019-09-30,120 days,17675831.887647975,particle/m3,2,2,0.0871,100.0,µm,50.0,1000.0,14.05884914436365,µg/m3,2.7,474091.7250976075,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Allen,2019,https://doi.org/10.1038/s41561-019-0335-5,fragment,deposition,1425.0,42.8,1.416666666666667,2017-11-16,2018-04-09,140 days,3171146.1918786527,particle/m2/d,5,1,0.0871,100.0,µm,50.0,1000.0,0.00288343496124887,t/km2/yr,2.5,122277.32216385653,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.0024894515107872156
Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,fragment,deposition,,-23.55,-46.66666666666666,2019-10-15,2020-12-15,304 days,246063.2363039357,particle/m2/d,20,1,0.0871,100.0,µm,50.0,1000.0,0.0002237384514324404,t/km2/yr,2.5,9488.03738385608,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.0024894515107872156
Ankit,2024,https://doi.org/10.1016/j.envpol.2024.124629,fragment,deposition,,30.663486666666664,76.72797033333333,2021-10-20,2022-02-23,378 days,941301.586499613,particle/m2/d,54,3,0.0871,100.0,µm,50.0,1000.0,0.0008558993308296751,t/km2/yr,2.5,36295.97324794885,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.0024894515107872156
Aves,2024,https://doi.org/10.1016/j.atmosenv.2024.120437,fragment,deposition,1031.0,-43.9853,170.4641,2020-07-06,2020-07-13,7 days,601933.5371842701,particle/m2/d,7,1,0.0871,100.0,µm,50.0,1000.0,0.0005473214101293433,t/km2/yr,2.5,23210.163327067203,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.002489451510787216
