author,year,doi,shape,measure,height,lat,lon,start_date,end_date,duration,number,number_units,n_obs,n_loc,size_min,size_max,size_units,obs_size_min,obs_size_max,mass,mass_units,alpha,c,c_units,shape_factor,density,density_units,ng/particle
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-34.27,153.05,2020-04-04,2020-04-06,2 days,12.356399106389958,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,9.827925050909827e-06,µg/m3,2.7,0.3314167392843682,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-24.05,155.57,2020-04-06,2020-04-08,2 days,18.94647862979764,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,1.5069485078061499e-05,µg/m3,2.7,0.5081723335693566,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-13.66,155.27,2020-04-08,2020-04-10,2 days,16.26925882341325,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,1.2940101317031116e-05,µg/m3,2.7,0.43636537339107956,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,-4.71,152.56,2020-04-10,2020-04-12,2 days,163.7222881596667,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.00013022000692455504,µg/m3,2.7,4.391271795517873,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695928
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,5.12,146.94,2020-04-12,2020-04-14,2 days,23.06527833192784,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,1.834546009503161e-05,µg/m3,2.7,0.6186445799974851,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,12.79,139.81,2020-04-14,2020-04-16,2 days,6.796019508514269,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,5.40535877800024e-06,µg/m3,2.7,0.18227920660639696,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,18.67,134.05,2020-04-16,2020-04-18,2 days,14.827678927667758,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,1.1793510061091639e-05,µg/m3,2.7,0.3977000871412367,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,24.97,128.18,2020-04-18,2020-04-20,2 days,20.182118540436857,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,1.6052277583152656e-05,µg/m3,2.7,0.5413140074977993,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Chen,2023,https://doi.org/10.1038/s41467-023-43695-0,fragment,concentration,,30.2,123.06,2020-04-20,2020-04-22,2 days,1.647519880851761,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,1.3103900067877912e-06,µg/m3,2.7,0.044188898571242835,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,18.271666666666672,111.057,2019-10-03,2019-10-06,3 days,22.152684055496675,particle/m3,3,3,0.0871,100.0,µm,10.0,500.0,1.7619608811544284e-05,µg/m3,2.7,0.5941674635835303,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,19.34133333333333,112.51566666666668,2019-10-01,2019-10-07,3 days,27.19085295039004,particle/m3,3,3,0.0871,100.0,µm,10.0,500.0,2.1626823685919072e-05,µg/m3,2.7,0.7292985396140873,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,20.551375,114.576625,2019-09-27,2019-10-01,4 days,32.74542599310442,particle/m3,4,4,0.0871,100.0,µm,10.0,500.0,2.6044771591581216e-05,µg/m3,2.7,0.8782803319698606,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,22.836,113.65,2019-10-08,2019-10-09,1 days,55.80994410438264,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,4.4389627028936895e-05,µg/m3,2.7,1.496904521734992,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Ding,2021,https://doi.org/10.1016/j.atmosenv.2021.118389,fragment,concentration,,22.018,114.4815,2019-09-26,2019-09-27,1 days,40.79696672039511,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,3.2448735896298425e-05,µg/m3,2.7,1.0942344583361767,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Gaston,2020,https://doi.org/10.1177/0003702820920652,fragment,concentration,,34.15,-119.0333333333333,2019-01-01,2019-03-31,89 days,17812.15801623957,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.014167279032613703,µg/m3,2.7,477.7481917290327,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Guo,2024,https://doi.org/10.1007/s10653-024-02125-w,fragment,concentration,,29.633333333333333,91.16666666666669,2023-02-20,2023-02-23,2 days,20817.95968148,particle/m3,2,1,0.0871,100.0,µm,10.0,500.0,0.01655800736936727,µg/m3,2.7,558.3681990833071,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Kaushik,2024,https://doi.org/10.1016/j.scitotenv.2023.168705,fragment,concentration,,15.45,73.2,2016-03-01,2020-11-30,118 days,1458.0200167953972,particle/m3,4,1,0.0871,100.0,µm,10.0,500.0,0.001159667256165368,µg/m3,2.7,39.10623439864314,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Kyriakoudes,2023,https://doi.org/10.1016/j.chemosphere.2023.140258,fragment,concentration,,50.37510000000001,-4.1384,2021-11-05,2021-12-17,42 days,86.29536167081902,particle/m3,12,1,0.0871,100.0,µm,10.0,500.0,6.863685281121902e-05,µg/m3,2.7,2.3145681143884462,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Li,2021,https://doi.org/10.1016/j.scitotenv.2021.150767,fragment,concentration,,18.24,109.43,2020-07-31,2020-08-02,2 days,6.011603330480855,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,4.781456673507125e-06,µg/m3,2.7,0.16124001470854857,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Li,2021,https://doi.org/10.1016/j.scitotenv.2021.150767,fragment,concentration,,17.3125,113.15625,2020-07-25,2020-08-14,16 days,3.2205017841861725,particle/m3,2,2,0.0871,100.0,µm,10.0,500.0,2.5614946465216734e-06,µg/m3,2.7,0.08637857930815102,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695924
Liu,2019,https://doi.org/10.1016/j.envint.2019.105127,fragment,concentration,,31.0,121.4,2019-05-01,2019-06-30,60 days,108.78139359917675,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,8.652159694917604e-05,µg/m3,2.7,2.9176764566308617,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,12.5,142.0,2018-12-08,2018-12-22,14 days,1.729553274058645,particle/m3,2,1,0.0871,100.0,µm,10.0,500.0,1.3756370122598098e-06,µg/m3,2.7,0.04638915444311722,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,21.0,130.0,2018-12-01,2018-12-29,14 days,1.037104877764715,particle/m3,2,1,0.0871,100.0,µm,10.0,500.0,8.2488344062419e-07,µg/m3,2.7,0.027816673282020143,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Liu,2019,https://doi.org/10.1021/acs.est.9b03427,fragment,concentration,,28.0,122.5,2018-11-24,2019-01-03,12 days,41.806084791599055,particle/m3,2,1,0.0871,100.0,µm,10.0,500.0,3.32513594345898e-05,µg/m3,2.7,1.1213004844358347,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695928
Liu,2025,https://doi.org/10.1016/j.jes.2023.09.027,fragment,concentration,,33.99,119.84,2022-01-22,2022-02-06,2 days,68863.07518778334,particle/m3,2,1,0.0871,100.0,µm,10.0,500.0,0.054771712688586896,µg/m3,2.7,1847.0086340952785,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Long,2024,https://doi.org/10.1029/2024jd041546,fragment,concentration,,42.13333333333333,114.8,2023-04-19,2023-05-08,20 days,0.11637914417638337,particle/m3,20,1,0.0871,100.0,µm,10.0,500.0,9.256462959852441e-08,µg/m3,2.7,0.0031214592658872884,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Nafea,2024,https://doi.org/10.1016/j.envpol.2024.125567,fragment,concentration,,29.775,121.725,2023-04-20,2024-12-23,94 days,88.54611887407968,particle/m3,94,2,0.0871,100.0,µm,10.0,500.0,7.042704046305703e-05,µg/m3,2.7,2.374936722330197,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695928
Rao,2024,https://doi.org/10.1016/j.jhazmat.2023.132860,fragment,concentration,,32.12,118.96,2020-08-01,2021-08-01,348 days,2096.593732838215,particle/m3,12,1,0.0871,100.0,µm,10.0,500.0,0.0016675704540722982,µg/m3,2.7,56.233717651767336,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Sharaf,2024,https://doi.org/10.1016/j.scitotenv.2023.168398,fragment,concentration,,33.645572,72.990345,2022-12-07,2022-12-23,9 days,911.3887518309248,particle/m3,9,1,0.0871,100.0,µm,10.0,500.0,0.0007248924438354011,µg/m3,2.7,24.444782476802178,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Shruti,2022,https://doi.org/10.1016/j.scitotenv.2022.157601,fragment,concentration,,19.424,-99.139,2020-01-01,2020-09-30,177 days,135.72336081653717,particle/m3,6,1,0.0871,100.0,µm,10.0,500.0,0.00010795046406948122,µg/m3,2.7,3.640299516003103,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,25.95,-70.900002,2016-06-23,2016-06-24,1 days,63.614850057998474,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,5.059742511647751e-05,µg/m3,2.7,1.7062435418894029,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,25.8499995,-67.650002,2016-06-22,2016-06-23,1 days,222.65197520299466,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.00017709098790767133,µg/m3,2.7,5.971852396612911,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,26.5,-50.3999995,2016-06-15,2016-06-16,1 days,95.4222750869977,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,7.589613767471627e-05,µg/m3,2.7,2.559365312834104,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,32.2,-38.450001,2016-06-10,2016-06-11,1 days,222.65197520299466,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.00017709098790767133,µg/m3,2.7,5.971852396612911,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,36.3999995,-30.350000500000004,2016-06-07,2016-06-08,1 days,190.8445501739954,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.00015179227534943253,µg/m3,2.7,5.118730625668208,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,39.3500005,-19.75,2016-06-02,2016-06-03,1 days,222.65197520299466,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.00017709098790767133,µg/m3,2.7,5.971852396612911,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,43.8500005,-12.45,2016-05-31,2016-06-01,1 days,254.4594002319939,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.00020238970046591005,µg/m3,2.7,6.824974167557611,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Trainic,2020,https://doi.org/10.1038/s43247-020-00061-y,fragment,concentration,,46.0500015,-8.0,2016-05-29,2016-05-30,1 days,222.65197520299466,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.00017709098790767133,µg/m3,2.7,5.971852396612911,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,-4.19,88.21,2019-03-20,2019-04-25,36 days,2.799053402551933,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,2.2262867051250108e-06,µg/m3,2.7,0.07507471584313373,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,0.19,87.46,2019-03-20,2019-04-25,36 days,6.297870155741848,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,5.009145086531275e-06,µg/m3,2.7,0.1689181106470509,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,2.73,87.28,2019-03-20,2019-04-25,36 days,4.1985801038279,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,3.339430057687516e-06,µg/m3,2.7,0.1126120737647006,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,1.85,108.35,2019-03-20,2019-04-25,36 days,2.799053402551933,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,2.2262867051250108e-06,µg/m3,2.7,0.07507471584313373,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,14.33,112.48,2019-03-20,2019-04-25,36 days,8.047278532336806,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,6.400574277234406e-06,µg/m3,2.7,0.21583980804900949,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,22.39,113.63,2019-03-20,2019-04-25,72 days,18.718669629566048,particle/m3,2,2,0.0871,100.0,µm,10.0,500.0,1.4888292340523507e-05,µg/m3,2.7,0.5020621622009568,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2020,https://doi.org/10.1016/j.jhazmat.2019.121846,fragment,concentration,,22.02,114.48,2019-03-20,2019-04-25,36 days,6.647751831060839,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,5.2874309246719e-06,µg/m3,2.7,0.17830245012744259,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,18.25,110.75,2020-05-31,2020-07-10,80 days,1.7993435119968078,particle/m3,2,2,0.0871,100.0,µm,10.0,500.0,1.4311461635777474e-06,µg/m3,2.7,0.048261030941456035,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,19.33333333333333,110.66666666666669,2020-05-31,2020-07-10,120 days,0.029301457374691347,particle/m3,3,2,0.0871,100.0,µm,10.0,500.0,2.3305537841681894e-08,µg/m3,2.7,0.0007859080445514414,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695925
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,20.0,112.16666666666669,2020-05-31,2020-07-10,120 days,1.4304996627002762,particle/m3,3,3,0.0871,100.0,µm,10.0,500.0,1.137778356730137e-06,µg/m3,2.7,0.03836809815525816,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,21.416666666666668,112.53333333333332,2020-05-31,2020-07-10,240 days,0.958680044340728,particle/m3,6,6,0.0871,100.0,µm,10.0,500.0,7.62506579988275e-07,µg/m3,2.7,0.025713204273896534,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Wang,2021,https://doi.org/10.1016/j.jhazmat.2021.125477,fragment,concentration,,21.666666666666668,115.11666666666666,2020-05-31,2020-07-10,240 days,4.078451307095065,particle/m3,6,6,0.0871,100.0,µm,10.0,500.0,3.243883062112104e-06,µg/m3,2.7,0.10939004332002503,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695928
Xu,2024,https://doi.org/10.1021/acs.estlett.3c00729,fragment,concentration,1545.0,36.27,117.1,2021-06-26,2021-07-28,16 days,694.5962209995985,particle/m3,16,1,0.0871,100.0,µm,10.0,500.0,0.000552461889734449,µg/m3,2.7,18.630088968547952,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Yuan,2023,https://doi.org/10.1016/j.scitotenv.2023.165190,fragment,concentration,,23.108889,113.318889,2021-09-09,2021-09-27,18 days,159.03712514499617,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.0001264935627911938,µg/m3,2.7,4.265608854723507,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695928
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,30.266666666666666,120.15,2019-08-01,2019-09-30,60 days,782462.6557133811,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.6223483289326734,µg/m3,2.7,20986.795565239656,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,32.01666666666667,118.78333333333332,2019-08-01,2019-09-30,60 days,562991.4230132865,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.44778721228082596,µg/m3,2.7,15100.255345721216,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695924
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,31.23333333333333,121.43333333333328,2019-08-01,2019-09-30,60 days,849258.2482742795,particle/m3,1,1,0.0871,100.0,µm,10.0,500.0,0.6754756253049748,µg/m3,2.7,22778.35128422353,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695927
Zhu,2021,https://doi.org/10.1021/acs.est.1c03618,fragment,concentration,,39.99166666666667,116.76666666666668,2019-08-01,2019-09-30,120 days,1140296.1872896226,particle/m3,2,2,0.0871,100.0,µm,10.0,500.0,0.9069588452128595,µg/m3,2.7,30584.415488367547,µm1.7*particle/m3,0.09684482953466136,1.0,g/cm3,0.0007953712862695926
Allen,2019,https://doi.org/10.1038/s41561-019-0335-5,fragment,deposition,1425.0,42.8,1.416666666666667,2017-11-16,2018-04-09,140 days,281260.3161807319,particle/m2/d,5,1,0.0871,100.0,µm,10.0,500.0,0.00025574217642958393,t/km2/yr,2.5,10845.213753190332,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.0024894515107872156
Amato,2022,https://doi.org/10.1016/j.scitotenv.2022.153450,fragment,deposition,,-23.55,-46.66666666666666,2019-10-15,2020-12-15,304 days,21824.229933183553,particle/m2/d,20,1,0.0871,100.0,µm,10.0,500.0,1.9844164785854685e-05,t/km2/yr,2.5,841.528025845137,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.0024894515107872156
Ankit,2024,https://doi.org/10.1016/j.envpol.2024.124629,fragment,deposition,,30.663486666666664,76.72797033333333,2021-10-20,2022-02-23,378 days,83487.40985777824,particle/m2/d,54,3,0.0871,100.0,µm,10.0,500.0,7.591277785443805e-05,t/km2/yr,2.5,3219.219895301543,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.002489451510787216
Aves,2024,https://doi.org/10.1016/j.atmosenv.2024.120437,fragment,deposition,1031.0,-43.9853,170.4641,2020-07-06,2020-07-13,7 days,53387.64180024679,particle/m2/d,7,1,0.0871,100.0,µm,10.0,500.0,4.854389660738599e-05,t/km2/yr,2.5,2058.592534363725,µm1.5*particle/d/m2,0.09684482953466136,1.0,g/cm3,0.002489451510787215
