author,year,doi,measure,lat,lon,number,number_units,mass,mass_units,size_min,size_max,size_units,shape,area,notes,alpha,c,c_units,shape_factor,density,density_units,ng/particle
Gaston,2020.0,https://doi.org/10.1177/0003702820920652,concentration,34.17,-118.96,376.5016171576027,particle/m3,0.07420084319135395,µg/m3,0.152,100.0,µm,Fibers + Fragments,land,size range from table 2; count is particles identified via Nile red fluorescence,1.8,67.10507348753193,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Liu,2019.0,https://doi.org/10.1016/j.scitotenv.2019.04.110,concentration,31.1,121.5,78.93642566355312,particle/m3,0.015556770743684438,µg/m3,0.152,100.0,µm,Fibers + Fragments,land,size range from section 3.2,1.8,14.069088693392004,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Liu,2019.0,https://doi.org/10.1021/acs.est.9b03427,concentration,28.0,123.0,33.80584969252088,particle/m3,0.006662448280893314,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from results section,1.8,6.0253234635522555,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Liu,2019.0,https://doi.org/10.1021/acs.est.9b03427,concentration,20.0,130.0,0.5974945512541319,particle/m3,0.00011775407457742174,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from results section,1.8,0.10649334277234936,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104616
Liu,2019.0,https://doi.org/10.1021/acs.est.9b03427,concentration,12.0,142.0,0.9964264023806197,particle/m3,0.00019637546258883666,µg/m3,0.152,100.0,µm,Fibers + Fragments,ocean,size range from results section,1.8,0.17759622777046108,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,concentration,40.85,121.81,2.010536690320835,particle/m3,0.0003962360608573751,µg/m3,0.152,100.0,µm,Fibers,land,size range from section 3.3,1.8,0.35834431036954295,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,concentration,38.84,117.44,2.3456261387076403,particle/m3,0.00046227540433360425,µg/m3,0.152,100.0,µm,Fibers,land,size range from section 3.3,1.8,0.41806836209780013,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,concentration,38.22,118.95,1.2984716124988724,particle/m3,0.00025590245597038804,µg/m3,0.152,100.0,µm,Fibers,land,size range from section 3.3,1.8,0.23143070044699648,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,concentration,35.87,120.41,1.7592196040307304,particle/m3,0.0003467065532502032,µg/m3,0.152,100.0,µm,Fibers,land,size range from section 3.3,1.8,0.3135512715733501,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,concentration,34.77,119.35,3.2671221217713557,particle/m3,0.0006438835988932344,µg/m3,0.152,100.0,µm,Fibers,land,size range from section 3.3,1.8,0.5823095043505072,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
